STATE,YEAR,MONTH_NAME,EVENT_TYPE
"TEXAS",1994,"May","Thunderstorm Wind"
"TEXAS",1994,"June","Thunderstorm Wind"
"TEXAS",1994,"October","Thunderstorm Wind"
"TEXAS",1994,"October","Hail"
"TEXAS",1994,"October","Thunderstorm Wind"
"TEXAS",1994,"October","Thunderstorm Wind"
"TEXAS",1994,"November","Tornado"
"IOWA",1994,"April","Thunderstorm Wind"
"IOWA",1994,"June","Thunderstorm Wind"
"IOWA",1994,"July","Tornado"
"IOWA",1994,"July","Hail"
"IOWA",1994,"August","Hail"
"KANSAS",1994,"June","Thunderstorm Wind"
"KANSAS",1994,"April","Hail"
"KANSAS",1994,"April","Hail"
"KANSAS",1994,"April","Hail"
"SOUTH CAROLINA",1994,"August","Tornado"
"TENNESSEE",1994,"June","Tornado"
"TENNESSEE",1994,"June","Thunderstorm Wind"
"TENNESSEE",1994,"June","Thunderstorm Wind"
"TENNESSEE",1994,"June","Hail"
"TENNESSEE",1994,"June","Thunderstorm Wind"
"TENNESSEE",1994,"June","Tornado"
"TENNESSEE",1994,"June","Thunderstorm Wind"
"TENNESSEE",1994,"November","Thunderstorm Wind"
"OKLAHOMA",1994,"July","Thunderstorm Wind"
"OKLAHOMA",1994,"July","Hail"
"OKLAHOMA",1994,"August","Thunderstorm Wind"
"OKLAHOMA",1994,"August","Thunderstorm Wind"
"OKLAHOMA",1994,"October","Hail"
"OKLAHOMA",1994,"November","Hail"
"OKLAHOMA",1994,"March","Hail"
"OKLAHOMA",1994,"March","Hail"
"OKLAHOMA",1994,"May","Hail"
"OKLAHOMA",1994,"May","Hail"
"OKLAHOMA",1994,"June","Hail"
"OKLAHOMA",1994,"June","Hail"
"PENNSYLVANIA",1994,"June","Thunderstorm Wind"
"PENNSYLVANIA",1994,"July","Tornado"
"PENNSYLVANIA",1994,"July","Hail"
"PENNSYLVANIA",1994,"July","Thunderstorm Wind"
"PENNSYLVANIA",1994,"August","Thunderstorm Wind"
"PENNSYLVANIA",1994,"August","Thunderstorm Wind"
"PENNSYLVANIA",1994,"November","Thunderstorm Wind"
"OKLAHOMA",1994,"April","Hail"
"OKLAHOMA",1994,"May","Hail"
"OKLAHOMA",1994,"May","Hail"
"PENNSYLVANIA",1994,"June","Thunderstorm Wind"
"SOUTH DAKOTA",1994,"June","Thunderstorm Wind"
"SOUTH DAKOTA",1994,"May","Hail"
"SOUTH DAKOTA",1994,"August","Hail"
"SOUTH DAKOTA",1994,"August","Hail"
"SOUTH DAKOTA",1994,"June","Hail"
"PENNSYLVANIA",1994,"June","Thunderstorm Wind"
"TEXAS",1994,"April","Hail"
"TEXAS",1994,"April","Hail"
"TEXAS",1994,"April","Hail"
"LOUISIANA",1994,"September","Hail"
"LOUISIANA",1994,"May","Thunderstorm Wind"
"LOUISIANA",1994,"June","Thunderstorm Wind"
"LOUISIANA",1994,"July","Thunderstorm Wind"
"LOUISIANA",1994,"November","Thunderstorm Wind"
"LOUISIANA",1994,"November","Thunderstorm Wind"
"LOUISIANA",1994,"November","Thunderstorm Wind"
"NEVADA",1994,"May","Hail"
"NEW HAMPSHIRE",1994,"July","Thunderstorm Wind"
"NEW HAMPSHIRE",1994,"July","Thunderstorm Wind"
"NEW HAMPSHIRE",1994,"July","Thunderstorm Wind"
"NEW JERSEY",1994,"June","Thunderstorm Wind"
"COLORADO",1994,"April","Tornado"
"COLORADO",1994,"May","Hail"
"CONNECTICUT",1994,"May","Thunderstorm Wind"
"CONNECTICUT",1994,"May","Hail"
"CONNECTICUT",1994,"August","Thunderstorm Wind"
"FLORIDA",1994,"June","Thunderstorm Wind"
"FLORIDA",1994,"June","Thunderstorm Wind"
"FLORIDA",1994,"June","Thunderstorm Wind"
"FLORIDA",1994,"June","Hail"
"CONNECTICUT",1994,"May","Hail"
"CONNECTICUT",1994,"May","Thunderstorm Wind"
"CONNECTICUT",1994,"May","Hail"
"CONNECTICUT",1994,"June","Thunderstorm Wind"
"CONNECTICUT",1994,"June","Thunderstorm Wind"
"TEXAS",1994,"May","Hail"
"TEXAS",1994,"May","Tornado"
"TEXAS",1994,"October","Thunderstorm Wind"
"SOUTH CAROLINA",1994,"May","Hail"
"SOUTH CAROLINA",1994,"May","Thunderstorm Wind"
"SOUTH CAROLINA",1994,"June","Thunderstorm Wind"
"SOUTH CAROLINA",1994,"June","Thunderstorm Wind"
"SOUTH CAROLINA",1994,"June","Thunderstorm Wind"
"SOUTH CAROLINA",1994,"June","Hail"
"SOUTH CAROLINA",1994,"July","Thunderstorm Wind"
"FLORIDA",1994,"July","Thunderstorm Wind"
"KENTUCKY",1994,"June","Thunderstorm Wind"
"KENTUCKY",1994,"July","Thunderstorm Wind"
"KENTUCKY",1994,"August","Thunderstorm Wind"
"MINNESOTA",1994,"June","Hail"
"MINNESOTA",1994,"June","Hail"
"MINNESOTA",1994,"June","Thunderstorm Wind"
"MINNESOTA",1994,"June","Thunderstorm Wind"
"MINNESOTA",1994,"June","Hail"
"MISSISSIPPI",1994,"June","Thunderstorm Wind"
"MISSISSIPPI",1994,"June","Thunderstorm Wind"
"MISSISSIPPI",1994,"June","Thunderstorm Wind"
"MISSISSIPPI",1994,"July","Thunderstorm Wind"
"MINNESOTA",1994,"June","Tornado"
"ARKANSAS",1994,"June","Thunderstorm Wind"
"ARKANSAS",1994,"July","Hail"
"ARKANSAS",1994,"July","Hail"
"ARKANSAS",1994,"July","Hail"
"ARKANSAS",1994,"July","Hail"
"ARKANSAS",1994,"July","Hail"
"NORTH DAKOTA",1994,"June","Thunderstorm Wind"
"MINNESOTA",1994,"August","Hail"
"MINNESOTA",1994,"August","Thunderstorm Wind"
"MINNESOTA",1994,"August","Thunderstorm Wind"
"MINNESOTA",1994,"June","Hail"
"MINNESOTA",1994,"June","Hail"
"MINNESOTA",1994,"August","Thunderstorm Wind"
"MINNESOTA",1994,"August","Thunderstorm Wind"
"MINNESOTA",1994,"August","Thunderstorm Wind"
"MINNESOTA",1994,"August","Hail"
"ALABAMA",1994,"May","Thunderstorm Wind"
"SOUTH DAKOTA",1994,"July","Thunderstorm Wind"
"PENNSYLVANIA",1994,"June","Thunderstorm Wind"
"SOUTH CAROLINA",1994,"June","Hail"
"SOUTH CAROLINA",1994,"June","Hail"
"SOUTH CAROLINA",1994,"August","Tornado"
"SOUTH CAROLINA",1994,"April","Tornado"
"SOUTH CAROLINA",1994,"June","Thunderstorm Wind"
"SOUTH CAROLINA",1994,"June","Thunderstorm Wind"
"FLORIDA",1994,"November","Tornado"
"GEORGIA",1994,"June","Thunderstorm Wind"
"GEORGIA",1994,"June","Thunderstorm Wind"
"GEORGIA",1994,"June","Thunderstorm Wind"
"SOUTH CAROLINA",1994,"March","Thunderstorm Wind"
"SOUTH DAKOTA",1994,"July","Tornado"
"SOUTH DAKOTA",1994,"July","Thunderstorm Wind"
"SOUTH DAKOTA",1994,"July","Thunderstorm Wind"
"SOUTH DAKOTA",1994,"July","Hail"
"SOUTH DAKOTA",1994,"July","Hail"
"OKLAHOMA",1994,"August","Thunderstorm Wind"
"OKLAHOMA",1994,"August","Thunderstorm Wind"
"OKLAHOMA",1994,"February","Hail"
"OKLAHOMA",1994,"February","Thunderstorm Wind"
"OKLAHOMA",1994,"April","Hail"
"OKLAHOMA",1994,"April","Hail"
"OKLAHOMA",1994,"June","Hail"
"OKLAHOMA",1994,"July","Hail"
"OKLAHOMA",1994,"July","Hail"
"OKLAHOMA",1994,"July","Hail"
"SOUTH CAROLINA",1994,"July","Thunderstorm Wind"
"SOUTH DAKOTA",1994,"June","Hail"
"SOUTH DAKOTA",1994,"June","Thunderstorm Wind"
"SOUTH CAROLINA",1994,"July","Thunderstorm Wind"
"ALABAMA",1994,"April","Hail"
"ARKANSAS",1994,"June","Thunderstorm Wind"
"NORTH DAKOTA",1994,"August","Thunderstorm Wind"
"NORTH DAKOTA",1994,"August","Tornado"
"OKLAHOMA",1994,"June","Thunderstorm Wind"
"OKLAHOMA",1994,"June","Thunderstorm Wind"
"OKLAHOMA",1994,"June","Thunderstorm Wind"
"OKLAHOMA",1994,"June","Thunderstorm Wind"
"OKLAHOMA",1994,"July","Thunderstorm Wind"
"OKLAHOMA",1994,"September","Thunderstorm Wind"
"OKLAHOMA",1994,"August","Thunderstorm Wind"
"NORTH DAKOTA",1994,"July","Thunderstorm Wind"
"NORTH DAKOTA",1994,"July","Thunderstorm Wind"
"NORTH DAKOTA",1994,"July","Hail"
"NORTH DAKOTA",1994,"August","Thunderstorm Wind"
"NORTH DAKOTA",1994,"August","Hail"
"NORTH DAKOTA",1994,"August","Hail"
"NORTH DAKOTA",1994,"August","Thunderstorm Wind"
"NORTH DAKOTA",1994,"August","Hail"
"NORTH DAKOTA",1994,"August","Hail"
"NORTH DAKOTA",1994,"July","Hail"
"NORTH DAKOTA",1994,"July","Hail"
"NORTH DAKOTA",1994,"July","Hail"
"NORTH CAROLINA",1994,"August","Hail"
"FLORIDA",1994,"June","Thunderstorm Wind"
"FLORIDA",1994,"July","Thunderstorm Wind"
"TEXAS",1994,"February","Hail"
"TEXAS",1994,"April","Hail"
"MINNESOTA",1994,"August","Thunderstorm Wind"
"MINNESOTA",1994,"August","Hail"
"MINNESOTA",1994,"May","Hail"
"MINNESOTA",1994,"June","Thunderstorm Wind"
"MINNESOTA",1994,"June","Thunderstorm Wind"
"MINNESOTA",1994,"August","Thunderstorm Wind"
"MINNESOTA",1994,"August","Hail"
"MISSISSIPPI",1994,"June","Thunderstorm Wind"
"MISSISSIPPI",1994,"June","Thunderstorm Wind"
"MISSISSIPPI",1994,"June","Tornado"
"SOUTH DAKOTA",1994,"July","Thunderstorm Wind"
"SOUTH DAKOTA",1994,"July","Thunderstorm Wind"
"SOUTH DAKOTA",1994,"July","Thunderstorm Wind"
"SOUTH DAKOTA",1994,"July","Hail"
"OKLAHOMA",1994,"July","Thunderstorm Wind"
"NEW YORK",1994,"July","Thunderstorm Wind"
"NEW YORK",1994,"July","Thunderstorm Wind"
"OKLAHOMA",1994,"January","Hail"
"OKLAHOMA",1994,"May","Thunderstorm Wind"
"OKLAHOMA",1994,"May","Thunderstorm Wind"
"OKLAHOMA",1994,"May","Thunderstorm Wind"
"OKLAHOMA",1994,"May","Thunderstorm Wind"
"OKLAHOMA",1994,"May","Hail"
"OKLAHOMA",1994,"June","Hail"
"OKLAHOMA",1994,"June","Hail"
"OKLAHOMA",1994,"June","Hail"
"OKLAHOMA",1994,"June","Hail"
"OKLAHOMA",1994,"June","Hail"
"OKLAHOMA",1994,"June","Hail"
"OKLAHOMA",1994,"June","Thunderstorm Wind"
"OKLAHOMA",1994,"June","Hail"
"OKLAHOMA",1994,"June","Hail"
"OKLAHOMA",1994,"June","Thunderstorm Wind"
"OKLAHOMA",1994,"April","Hail"
"OKLAHOMA",1994,"April","Hail"
"OKLAHOMA",1994,"April","Hail"
"PENNSYLVANIA",1994,"November","Thunderstorm Wind"
"OKLAHOMA",1994,"July","Hail"
"OKLAHOMA",1994,"April","Hail"
"OKLAHOMA",1994,"April","Hail"
"OKLAHOMA",1994,"April","Thunderstorm Wind"
"OKLAHOMA",1994,"April","Hail"
"OKLAHOMA",1994,"April","Hail"
"OKLAHOMA",1994,"April","Hail"
"OKLAHOMA",1994,"April","Hail"
"OKLAHOMA",1994,"April","Hail"
"OKLAHOMA",1994,"April","Hail"
"OKLAHOMA",1994,"April","Hail"
"OKLAHOMA",1994,"May","Thunderstorm Wind"
"OKLAHOMA",1994,"July","Thunderstorm Wind"
"OKLAHOMA",1994,"July","Thunderstorm Wind"
"PENNSYLVANIA",1994,"June","Hail"
"PENNSYLVANIA",1994,"June","Thunderstorm Wind"
"SOUTH CAROLINA",1994,"July","Thunderstorm Wind"
"SOUTH CAROLINA",1994,"August","Hail"
"SOUTH CAROLINA",1994,"August","Hail"
"SOUTH CAROLINA",1994,"March","Thunderstorm Wind"
"SOUTH CAROLINA",1994,"March","Tornado"
"SOUTH CAROLINA",1994,"April","Thunderstorm Wind"
"SOUTH CAROLINA",1994,"April","Thunderstorm Wind"
"PENNSYLVANIA",1994,"June","Hail"
"PENNSYLVANIA",1994,"June","Hail"
"PENNSYLVANIA",1994,"June","Thunderstorm Wind"
"ALABAMA",1994,"March","Hail"
"ALABAMA",1994,"March","Thunderstorm Wind"
"ALABAMA",1994,"November","Thunderstorm Wind"
"GEORGIA",1994,"June","Thunderstorm Wind"
"FLORIDA",1994,"August","Thunderstorm Wind"
"FLORIDA",1994,"August","Hail"
"OKLAHOMA",1994,"November","Hail"
"ARKANSAS",1994,"June","Thunderstorm Wind"
"OKLAHOMA",1994,"April","Hail"
"OKLAHOMA",1994,"April","Hail"
"OKLAHOMA",1994,"April","Hail"
"OKLAHOMA",1994,"April","Hail"
"OKLAHOMA",1994,"April","Hail"
"OKLAHOMA",1994,"April","Thunderstorm Wind"
"OKLAHOMA",1994,"April","Hail"
"OKLAHOMA",1994,"April","Hail"
"OKLAHOMA",1994,"April","Thunderstorm Wind"
"OKLAHOMA",1994,"June","Thunderstorm Wind"
"OKLAHOMA",1994,"July","Hail"
"OKLAHOMA",1994,"July","Thunderstorm Wind"
"PENNSYLVANIA",1994,"July","Thunderstorm Wind"
"PENNSYLVANIA",1994,"August","Hail"
"TEXAS",1994,"June","Thunderstorm Wind"
"TEXAS",1994,"May","Thunderstorm Wind"
"TEXAS",1994,"May","Hail"
"TEXAS",1994,"May","Hail"
"NEW YORK",1994,"April","Thunderstorm Wind"
"NEW YORK",1994,"April","Hail"
"KENTUCKY",1994,"June","Thunderstorm Wind"
"KENTUCKY",1994,"November","Thunderstorm Wind"
"KENTUCKY",1994,"November","Thunderstorm Wind"
"KENTUCKY",1994,"July","Thunderstorm Wind"
"MINNESOTA",1994,"May","Hail"
"MINNESOTA",1994,"June","Thunderstorm Wind"
"MINNESOTA",1994,"July","Thunderstorm Wind"
"MINNESOTA",1994,"July","Hail"
"OKLAHOMA",1994,"May","Tornado"
"OKLAHOMA",1994,"May","Thunderstorm Wind"
"OKLAHOMA",1994,"May","Hail"
"OKLAHOMA",1994,"May","Thunderstorm Wind"
"OKLAHOMA",1994,"May","Tornado"
"OKLAHOMA",1994,"May","Hail"
"IOWA",1994,"July","Tornado"
"KENTUCKY",1994,"July","Thunderstorm Wind"
"ALABAMA",1994,"May","Thunderstorm Wind"
"MISSISSIPPI",1994,"June","Thunderstorm Wind"
"MISSISSIPPI",1994,"June","Thunderstorm Wind"
"MISSISSIPPI",1994,"June","Thunderstorm Wind"
"MISSISSIPPI",1994,"March","Hail"
"MISSISSIPPI",1994,"March","Thunderstorm Wind"
"MISSISSIPPI",1994,"March","Hail"
"MISSISSIPPI",1994,"June","Thunderstorm Wind"
"MISSISSIPPI",1994,"June","Thunderstorm Wind"
"MISSISSIPPI",1994,"June","Thunderstorm Wind"
"OKLAHOMA",1994,"November","Thunderstorm Wind"
"PENNSYLVANIA",1994,"June","Thunderstorm Wind"
"PENNSYLVANIA",1994,"July","Thunderstorm Wind"
"PENNSYLVANIA",1994,"August","Thunderstorm Wind"
"ILLINOIS",1994,"April","Tornado"
"GEORGIA",1994,"June","Tornado"
"GEORGIA",1994,"June","Tornado"
"MASSACHUSETTS",1994,"July","Thunderstorm Wind"
"MICHIGAN",1994,"July","Tornado"
"MICHIGAN",1994,"April","Hail"
"MICHIGAN",1994,"April","Thunderstorm Wind"
"MICHIGAN",1994,"April","Thunderstorm Wind"
"MASSACHUSETTS",1994,"November","Hail"
"GEORGIA",1994,"June","Thunderstorm Wind"
"KANSAS",1994,"April","Thunderstorm Wind"
"KANSAS",1994,"June","Hail"
"KANSAS",1994,"June","Hail"
"KANSAS",1994,"June","Hail"
"KANSAS",1994,"June","Hail"
"KANSAS",1994,"June","Hail"
"KANSAS",1994,"July","Thunderstorm Wind"
"OHIO",1994,"June","Hail"
"OHIO",1994,"June","Thunderstorm Wind"
"OKLAHOMA",1994,"April","Hail"
"OKLAHOMA",1994,"April","Hail"
"OKLAHOMA",1994,"April","Hail"
"OKLAHOMA",1994,"April","Thunderstorm Wind"
"OKLAHOMA",1994,"April","Thunderstorm Wind"
"OKLAHOMA",1994,"April","Thunderstorm Wind"
"OKLAHOMA",1994,"April","Hail"
"OKLAHOMA",1994,"April","Hail"
"OKLAHOMA",1994,"April","Hail"
"OKLAHOMA",1994,"April","Hail"
"PENNSYLVANIA",1994,"June","Hail"
"PENNSYLVANIA",1994,"June","Tornado"
"GEORGIA",1994,"June","Thunderstorm Wind"
"GEORGIA",1994,"June","Thunderstorm Wind"
"GEORGIA",1994,"June","Thunderstorm Wind"
"KENTUCKY",1994,"May","Hail"
"KENTUCKY",1994,"May","Thunderstorm Wind"
"SOUTH CAROLINA",1994,"June","Thunderstorm Wind"
"SOUTH CAROLINA",1994,"August","Thunderstorm Wind"
"SOUTH CAROLINA",1994,"August","Thunderstorm Wind"
"SOUTH CAROLINA",1994,"August","Thunderstorm Wind"
"KANSAS",1994,"May","Hail"
"IOWA",1994,"July","Hail"
"IOWA",1994,"July","Hail"
"LOUISIANA",1994,"November","Thunderstorm Wind"
"MISSISSIPPI",1994,"July","Hail"
"MISSISSIPPI",1994,"July","Hail"
"GEORGIA",1994,"June","Thunderstorm Wind"
"MISSOURI",1994,"June","Thunderstorm Wind"
"MISSOURI",1994,"June","Thunderstorm Wind"
"MISSOURI",1994,"June","Thunderstorm Wind"
"MISSOURI",1994,"June","Hail"
"MISSOURI",1994,"June","Hail"
"MISSOURI",1994,"June","Thunderstorm Wind"
"MISSOURI",1994,"April","Thunderstorm Wind"
"KENTUCKY",1994,"July","Thunderstorm Wind"
"PENNSYLVANIA",1994,"August","Tornado"
"MISSOURI",1994,"April","Thunderstorm Wind"
"MISSOURI",1994,"June","Thunderstorm Wind"
"MISSOURI",1994,"June","Thunderstorm Wind"
"MISSOURI",1994,"June","Hail"
"FLORIDA",1994,"June","Thunderstorm Wind"
"MISSISSIPPI",1994,"April","Hail"
"MISSISSIPPI",1994,"April","Hail"
"MISSISSIPPI",1994,"April","Hail"
"MISSISSIPPI",1994,"June","Hail"
"MISSISSIPPI",1994,"April","Hail"
"MISSISSIPPI",1994,"June","Hail"
"MINNESOTA",1994,"August","Thunderstorm Wind"
"SOUTH CAROLINA",1994,"June","Thunderstorm Wind"
"FLORIDA",1994,"June","Tornado"
"TEXAS",1994,"August","Thunderstorm Wind"
"TEXAS",1994,"August","Hail"
"TEXAS",1994,"August","Hail"
"TEXAS",1994,"July","Thunderstorm Wind"
"TEXAS",1994,"August","Hail"
"ILLINOIS",1994,"July","Thunderstorm Wind"
"MISSOURI",1994,"June","Hail"
"COLORADO",1994,"June","Hail"
"COLORADO",1994,"October","Hail"
"NEW YORK",1994,"April","Thunderstorm Wind"
"NEW YORK",1994,"June","Thunderstorm Wind"
"TEXAS",1994,"May","Hail"
"TEXAS",1994,"May","Thunderstorm Wind"
"TEXAS",1994,"May","Hail"
"TEXAS",1994,"May","Thunderstorm Wind"
"TEXAS",1994,"May","Thunderstorm Wind"
"TEXAS",1994,"July","Hail"
"ILLINOIS",1994,"April","Hail"
"FLORIDA",1994,"July","Hail"
"FLORIDA",1994,"July","Thunderstorm Wind"
"FLORIDA",1994,"July","Thunderstorm Wind"
"FLORIDA",1994,"August","Tornado"
"FLORIDA",1994,"August","Thunderstorm Wind"
"KANSAS",1994,"May","Hail"
"PENNSYLVANIA",1994,"July","Thunderstorm Wind"
"PENNSYLVANIA",1994,"July","Thunderstorm Wind"
"PENNSYLVANIA",1994,"July","Thunderstorm Wind"
"PENNSYLVANIA",1994,"August","Thunderstorm Wind"
"PENNSYLVANIA",1994,"August","Thunderstorm Wind"
"OKLAHOMA",1994,"July","Thunderstorm Wind"
"TEXAS",1994,"October","Hail"
"TEXAS",1994,"October","Hail"
"TEXAS",1994,"October","Hail"
"ARIZONA",1994,"June","Thunderstorm Wind"
"ARIZONA",1994,"September","Thunderstorm Wind"
"CALIFORNIA",1994,"March","Hail"
"COLORADO",1994,"July","Hail"
"COLORADO",1994,"July","Hail"
"COLORADO",1994,"July","Hail"
"TEXAS",1994,"October","Hail"
"TEXAS",1994,"November","Thunderstorm Wind"
"TEXAS",1994,"February","Thunderstorm Wind"
"ALABAMA",1994,"March","Tornado"
"ALABAMA",1994,"April","Hail"
"ALABAMA",1994,"June","Hail"
"ALABAMA",1994,"June","Hail"
"ARKANSAS",1994,"June","Thunderstorm Wind"
"ARKANSAS",1994,"June","Hail"
"ARKANSAS",1994,"June","Thunderstorm Wind"
"FLORIDA",1994,"June","Thunderstorm Wind"
"INDIANA",1994,"July","Thunderstorm Wind"
"INDIANA",1994,"September","Hail"
"INDIANA",1994,"September","Hail"
"NORTH DAKOTA",1994,"June","Hail"
"NORTH DAKOTA",1994,"June","Hail"
"NORTH DAKOTA",1994,"June","Hail"
"NORTH DAKOTA",1994,"August","Hail"
"NORTH DAKOTA",1994,"August","Hail"
"NORTH DAKOTA",1994,"August","Hail"
"NORTH DAKOTA",1994,"August","Hail"
"NORTH DAKOTA",1994,"August","Hail"
"SOUTH CAROLINA",1994,"March","Hail"
"TEXAS",1994,"July","Thunderstorm Wind"
"TEXAS",1994,"July","Thunderstorm Wind"
"TEXAS",1994,"March","Hail"
"IOWA",1994,"April","Hail"
"IOWA",1994,"April","Thunderstorm Wind"
"IOWA",1994,"April","Hail"
"IOWA",1994,"June","Thunderstorm Wind"
"IOWA",1994,"June","Thunderstorm Wind"
"ARKANSAS",1994,"June","Hail"
"ARKANSAS",1994,"June","Thunderstorm Wind"
"MICHIGAN",1994,"July","Thunderstorm Wind"
"MINNESOTA",1994,"August","Thunderstorm Wind"
"MINNESOTA",1994,"August","Thunderstorm Wind"
"MINNESOTA",1994,"August","Thunderstorm Wind"
"MISSISSIPPI",1994,"November","Tornado"
"TEXAS",1994,"April","Thunderstorm Wind"
"TEXAS",1994,"April","Hail"
"TEXAS",1994,"April","Hail"
"GEORGIA",1994,"May","Thunderstorm Wind"
"MASSACHUSETTS",1994,"July","Thunderstorm Wind"
"MASSACHUSETTS",1994,"August","Thunderstorm Wind"
"MARYLAND",1994,"May","Thunderstorm Wind"
"MICHIGAN",1994,"June","Hail"
"MICHIGAN",1994,"July","Thunderstorm Wind"
"MICHIGAN",1994,"July","Thunderstorm Wind"
"MICHIGAN",1994,"July","Thunderstorm Wind"
"MICHIGAN",1994,"September","Hail"
"MASSACHUSETTS",1994,"July","Thunderstorm Wind"
"ILLINOIS",1994,"April","Thunderstorm Wind"
"ILLINOIS",1994,"June","Hail"
"ILLINOIS",1994,"June","Thunderstorm Wind"
"ILLINOIS",1994,"June","Thunderstorm Wind"
"OKLAHOMA",1994,"March","Hail"
"OKLAHOMA",1994,"March","Hail"
"OKLAHOMA",1994,"April","Hail"
"TEXAS",1994,"April","Hail"
"FLORIDA",1994,"June","Thunderstorm Wind"
"FLORIDA",1994,"July","Thunderstorm Wind"
"IOWA",1994,"September","Hail"
"ARKANSAS",1994,"June","Thunderstorm Wind"
"ARKANSAS",1994,"June","Hail"
"ARKANSAS",1994,"April","Hail"
"ARKANSAS",1994,"April","Hail"
"ARKANSAS",1994,"May","Hail"
"COLORADO",1994,"May","Thunderstorm Wind"
"COLORADO",1994,"May","Thunderstorm Wind"
"COLORADO",1994,"May","Thunderstorm Wind"
"COLORADO",1994,"May","Thunderstorm Wind"
"TEXAS",1994,"July","Hail"
"MISSOURI",1994,"March","Hail"
"MISSOURI",1994,"April","Hail"
"MISSOURI",1994,"April","Hail"
"MISSOURI",1994,"April","Hail"
"OKLAHOMA",1994,"June","Hail"
"OKLAHOMA",1994,"June","Thunderstorm Wind"
"OKLAHOMA",1994,"June","Thunderstorm Wind"
"SOUTH CAROLINA",1994,"June","Tornado"
"OKLAHOMA",1994,"June","Hail"
"OKLAHOMA",1994,"June","Hail"
"OKLAHOMA",1994,"June","Hail"
"OKLAHOMA",1994,"June","Hail"
"OKLAHOMA",1994,"June","Hail"
"OKLAHOMA",1994,"June","Hail"
"OKLAHOMA",1994,"June","Hail"
"PENNSYLVANIA",1994,"April","Thunderstorm Wind"
"GEORGIA",1994,"June","Thunderstorm Wind"
"GEORGIA",1994,"June","Thunderstorm Wind"
"GEORGIA",1994,"June","Thunderstorm Wind"
"GEORGIA",1994,"June","Thunderstorm Wind"
"GEORGIA",1994,"June","Thunderstorm Wind"
"MICHIGAN",1994,"July","Thunderstorm Wind"
"MICHIGAN",1994,"July","Thunderstorm Wind"
"MASSACHUSETTS",1994,"August","Thunderstorm Wind"
"MASSACHUSETTS",1994,"August","Thunderstorm Wind"
"TEXAS",1994,"April","Hail"
"TEXAS",1994,"May","Thunderstorm Wind"
"TEXAS",1994,"May","Hail"
"OKLAHOMA",1994,"June","Thunderstorm Wind"
"OKLAHOMA",1994,"June","Thunderstorm Wind"
"OKLAHOMA",1994,"June","Thunderstorm Wind"
"OKLAHOMA",1994,"June","Thunderstorm Wind"
"OKLAHOMA",1994,"June","Thunderstorm Wind"
"OKLAHOMA",1994,"June","Thunderstorm Wind"
"TEXAS",1994,"April","Hail"
"TEXAS",1994,"April","Hail"
"TEXAS",1994,"April","Hail"
"TEXAS",1994,"April","Hail"
"TEXAS",1994,"April","Hail"
"TEXAS",1994,"April","Hail"
"TEXAS",1994,"April","Hail"
"TEXAS",1994,"April","Hail"
"TEXAS",1994,"May","Hail"
"TEXAS",1994,"April","Tornado"
"GEORGIA",1994,"June","Hail"
"GEORGIA",1994,"June","Thunderstorm Wind"
"GEORGIA",1994,"June","Hail"
"IOWA",1994,"June","Thunderstorm Wind"
"IOWA",1994,"June","Thunderstorm Wind"
"IOWA",1994,"June","Hail"
"IOWA",1994,"June","Hail"
"IOWA",1994,"June","Thunderstorm Wind"
"IOWA",1994,"June","Thunderstorm Wind"
"IOWA",1994,"July","Hail"
"IOWA",1994,"July","Hail"
"LOUISIANA",1994,"July","Thunderstorm Wind"
"LOUISIANA",1994,"November","Thunderstorm Wind"
"LOUISIANA",1994,"November","Thunderstorm Wind"
"LOUISIANA",1994,"November","Thunderstorm Wind"
"LOUISIANA",1994,"November","Thunderstorm Wind"
"LOUISIANA",1994,"May","Hail"
"LOUISIANA",1994,"May","Hail"
"LOUISIANA",1994,"July","Thunderstorm Wind"
"LOUISIANA",1994,"October","Thunderstorm Wind"
"LOUISIANA",1994,"November","Thunderstorm Wind"
"LOUISIANA",1994,"May","Hail"
"MINNESOTA",1994,"April","Hail"
"MINNESOTA",1994,"June","Tornado"
"MINNESOTA",1994,"June","Thunderstorm Wind"
"MINNESOTA",1994,"July","Thunderstorm Wind"
"MINNESOTA",1994,"August","Hail"
"MICHIGAN",1994,"May","Hail"
"SOUTH CAROLINA",1994,"August","Tornado"
"SOUTH CAROLINA",1994,"March","Hail"
"SOUTH CAROLINA",1994,"March","Thunderstorm Wind"
"TEXAS",1994,"April","Hail"
"TEXAS",1994,"April","Hail"
"TEXAS",1994,"June","Hail"
"TEXAS",1994,"July","Thunderstorm Wind"
"TEXAS",1994,"August","Hail"
"TEXAS",1994,"August","Hail"
"TEXAS",1994,"August","Hail"
"TEXAS",1994,"August","Thunderstorm Wind"
"VERMONT",1994,"July","Thunderstorm Wind"
"MASSACHUSETTS",1994,"August","Thunderstorm Wind"
"MASSACHUSETTS",1994,"September","Hail"
"COLORADO",1994,"April","Hail"
"MINNESOTA",1994,"September","Hail"
"MINNESOTA",1994,"September","Hail"
"MINNESOTA",1994,"September","Hail"
"MINNESOTA",1994,"September","Hail"
"MINNESOTA",1994,"September","Hail"
"MISSISSIPPI",1994,"March","Hail"
"MISSISSIPPI",1994,"April","Hail"
"COLORADO",1994,"August","Hail"
"COLORADO",1994,"June","Thunderstorm Wind"
"COLORADO",1994,"July","Hail"
"TENNESSEE",1994,"May","Thunderstorm Wind"
